Date,Open-CD,High-CD,Low-CD,Close-CD,Volume-CD,AD-TI,BBands_Upper-TI,BBands_Middle-TI,BBands_Lower-TI,EMA_12-TI,EMA_26-TI,MACD-TI,MACD_Signal-TI,MACD_Hist-TI,NATR-TI,OBV-TI,RSI-TI,SMA_20-TI,SMA_50-TI,Stoch_K-TI,Stoch_D-TI
2024-04-22,0.736299991607666,0.770114004611969,0.7278280258178711,0.734827995300293,2598262,-145006225.6289152,1.0030944285368233,0.8127763032913208,0.6224581780458183,0.7653522830125403,0.8017837652697574,-0.03643148225721704,-0.026757309324237248,-0.009674172932979792,14.35305838650223,-12094990.0,37.28425733403215,0.8127763032913208,0.8233168637752533,42.555018946028625,42.09392216245379
2024-04-23,0.734827995300293,0.7946469783782959,0.7333340048789978,0.752236008644104,3498919,-146347800.87589568,0.9860237255587428,0.8034822046756744,0.620940683792606,0.7633343946481655,0.7981135610752645,-0.034779166427098995,-0.0283616807448096,-0.006417485682289396,13.451173744621842,-8596071.0,43.144002014023336,0.8034822046756744,0.8232785034179687,55.76312528982527,45.07162944403081
2024-04-24,0.752236008644104,0.7671269774436951,0.7059950232505798,0.7090359926223755,2721766,-148798781.90672562,0.9653572952909493,0.7915419548749923,0.6177266144590354,0.7549807943365056,0.7915152226713469,-0.03653442833484133,-0.02999623026281595,-0.006538198072025381,13.9465614981707,-11317837.0,39.662484922608016,0.7915419548749923,0.8234058630466461,40.98359234303561,46.43391219296317
2024-04-25,0.7090610265731812,0.7182329893112183,0.6793559789657593,0.6899949908256531,1986189,-149697897.17424583,0.9397734152316398,0.7783237040042877,0.6168739927769357,0.744982978411759,0.7839952054975917,-0.03901222708583274,-0.03179942962741931,-0.007212797458413432,14.092348873824998,-13304026.0,39.207608649184245,0.7783237040042877,0.8222256028652191,36.13866121338625,44.29512628208238
2024-04-26,0.6899949908256531,0.6913830041885376,0.6757169961929321,0.6774849891662598,1222374,-150644368.2523645,0.9178140127011413,0.7659666538238525,0.6141192949465638,0.7345986723739898,0.776105559843419,-0.04150688746942921,-0.03374092119582129,-0.00776596627360792,13.033752096294988,-14526400.0,45.91822293801433,0.7659666538238525,0.8209057629108429,32.962003857820385,36.694752471414084
2024-04-27,0.6774849891662598,0.6865339875221252,0.6679419875144958,0.6803669929504395,1277073,-150214509.3527203,0.8858476397402234,0.7530603528022766,0.6202730658643297,0.726255337078059,0.7690138141476427,-0.04275847706958369,-0.035544432370573774,-0.007214044699009915,11.296645012315485,-13249327.0,47.92193775447558,0.7530603528022766,0.8200086224079132,14.334536505087264,27.811733858764637
2024-04-28,0.6803669929504395,0.6862390041351318,0.6531789898872375,0.6536530256271362,1399029,-151573417.99402186,0.8576031107587494,0.7402055531740188,0.6228079955892882,0.715085750700994,0.7604685705535311,-0.045382819852537115,-0.037512109866966445,-0.00787070998557067,10.219828228221624,-14648356.0,31.40316409048181,0.7402055531740188,0.8176141428947449,0.257850950144082,15.851463771017244
2024-04-29,0.6536530256271362,0.6613249778747559,0.6402379870414734,0.6563779711723328,1373748,-150844232.38356617,0.8442720019920309,0.7310375511646271,0.6178031003372233,0.7060537846196615,0.7527581557845534,-0.0467043711648919,-0.03935056212655154,-0.0073538090383403615,8.87782265803632,-13274608.0,41.117685442610515,0.7310375511646271,0.8153362226486206,8.303700328508858,7.6320292612467355
2024-04-30,0.6563829779624939,0.6646400094032288,0.6066370010375977,0.6328439712524414,1680359,-151006148.82300982,0.8273971987074586,0.7202716499567032,0.6131461012059478,0.69479073640932,0.7438756235969896,-0.04908488718766957,-0.04129742713877515,-0.007787460048894419,9.390545295629044,-14954967.0,40.07812793953469,0.7202716499567032,0.8124282026290893,11.495698389748158,6.685749889467033
2024-05-01,0.6328439712524414,0.6604419946670532,0.5917350053787231,0.6604419946670532,2080678,-148925470.82603815,0.8065085049228643,0.711447349190712,0.6163861934585596,0.6895063146028174,0.7376953547873646,-0.04818904018454717,-0.04267574974792955,-0.005513290436617621,8.04468816084485,-12874289.0,46.903703848122575,0.711447349190712,0.8105213022232056,31.430173892714507,17.076524203657176
2024-05-02,0.6604419946670532,0.7028440237045288,0.6301079988479614,0.6801260113716125,2130604,-148125791.57987213,0.805038636497967,0.7092069000005722,0.6133751635031773,0.6880631910287859,0.7334309589787903,-0.04536776795000441,-0.04321415338834453,-0.0021536145616598834,7.121275119782826,-10743685.0,35.34186659327855,0.7092069000005722,0.8094525229930878,43.56125695427261,28.829043078911756
2024-05-03,0.6801260113716125,0.7055209875106812,0.6759610176086426,0.7048649787902832,1868066,-146340639.58009592,0.8050817842051774,0.7092619478702545,0.6134421115353317,0.6906480814536317,0.7313149604463083,-0.040666878992676625,-0.04270469850921095,0.0020378195165343255,6.337778762774991,-8875619.0,45.07491075795127,0.7092619478702545,0.8093050026893616,55.753227216436876,43.581552687808
2024-05-04,0.7048540115356445,0.7098230123519897,0.6884070038795471,0.6888009905815125,1314310,-147606591.29463634,0.7807368972061803,0.7023470461368561,0.6239571950675318,0.6903639136271518,0.7281657774933605,-0.03780186386620876,-0.041724131580610516,0.003922267714401753,6.221555916588774,-10189929.0,34.61858697064051,0.7023470461368561,0.8096669220924377,47.83649960131095,49.05032792400681
2024-05-05,0.6888009905815125,0.7011449933052063,0.6743050217628479,0.6960319876670837,1293631,-146805832.84677368,0.7790497639940387,0.7011073946952819,0.6231650253965252,0.6912359250179105,0.7257854967654882,-0.03454957174757767,-0.040289219614003946,0.0057396478664262784,5.842043719979531,-8896298.0,41.775390883039066,0.7011073946952819,0.8105108618736268,51.40011242075897,51.66327974616893
2024-05-06,0.6960309743881226,0.7639539837837219,0.6902750134468079,0.6902750134468079,2086912,-148892744.84394124,0.7783264004776557,0.7002860963344574,0.6222457921912591,0.6910880924685101,0.7231550905937341,-0.032066998125223956,-0.03864477531624795,0.006577777191023995,6.215616779910051,-10983210.0,41.0567396235342,0.7002860963344574,0.8106362020969391,48.56293424327862,49.26651542178285
2024-05-07,0.6902750134468079,0.7148669958114624,0.6894040107727051,0.697970986366272,1076695,-149244935.6438025,0.7786612071648406,0.7009956449270248,0.6233300826892091,0.692146999222012,0.7212896013916998,-0.029142602169687892,-0.03674434068693594,0.007601738517248047,5.780202456823569,-9906515.0,38.66526340145335,0.7009956449270248,0.8119633615016937,60.57060632605483,53.51121766336414
2024-05-08,0.697970986366272,0.6986719965934753,0.6609159708023071,0.6611179709434509,1062424,-150295991.40013754,0.767706894028223,0.6955088436603546,0.6233107932924862,0.6873733025637718,0.7168324435807185,-0.02945914101694669,-0.035287300752938094,0.005828159735991406,5.849852617846831,-10968939.0,39.71839255197078,0.6955088436603546,0.8131128811836242,40.287642028206484,49.807060865846644
2024-05-09,0.6611179709434509,0.677187979221344,0.6497989892959595,0.6741759777069092,946383,-149557758.2496875,0.7629061288989203,0.6925089925527572,0.6221118562065941,0.6853429448934852,0.7136727053678438,-0.028329760474358534,-0.033895792697222184,0.00556603222286365,5.61483281737453,-10022556.0,46.51632435093523,0.6925089925527572,0.8109911608695984,47.86985327856484,49.57603387760872
2024-05-10,0.6741870045661926,0.7262510061264038,0.6502559781074524,0.6514139771461487,1719134,-151224500.51684332,0.7479193114424667,0.6864170908927918,0.6249148703431169,0.6801231037015872,0.7090609477217923,-0.02893784402020505,-0.03290420296181876,0.003966358941613707,6.472546067220304,-11741690.0,44.506667482493974,0.6864170908927918,0.8041141200065612,34.65295885824413,40.93681805500515
2024-05-11,0.6514139771461487,0.6819139719009399,0.651216983795166,0.6779469847679138,1427844,-150165698.5094578,0.7404022572847919,0.6834994405508041,0.6265966238168164,0.6797883161733298,0.7067562097252087,-0.026967893551878896,-0.031716941079830786,0.00474904752795189,6.3467664482403015,-10313846.0,49.53630404268413,0.6834994405508041,0.8000092792510987,50.05951152281879,44.19410788654259
2024-05-12,0.6779469847679138,0.7026680111885071,0.6662939786911011,0.6769570112228394,1117325,-150627936.78804544,0.7321522944215633,0.6806058913469315,0.6290594882722997,0.6793527307963313,0.7045488616879961,-0.025196130891664836,-0.030412779042197597,0.005216648150532761,6.391015476330724,-11431171.0,54.95357510695687,0.6806058913469315,0.7959434199333191,49.48467734735901,44.732382576140644
2024-05-13,0.6769570112228394,0.6981670260429382,0.6533359885215759,0.67432701587677,1498890,-150723190.2568946,0.715713708636891,0.6767104417085648,0.6377071747802385,0.6785795438856296,0.7023102064427201,-0.023730662557090554,-0.02907635574517619,0.005345693188085636,6.6674520865461995,-12930061.0,53.81685114182823,0.6767104417085648,0.7896967601776123,47.95755451287245,49.16724779435009
2024-05-14,0.67432701587677,0.7020050287246704,0.6610919833183289,0.6801909804344177,1433570,-150818324.11612153,0.711255123286385,0.6752681910991669,0.6392812589119489,0.6788274572008277,0.7006717452569199,-0.021844288056092176,-0.02762994220735939,0.005785654151267215,6.430505594522279,-11496491.0,60.88642650451872,0.6752681910991669,0.7830153596401215,51.36250128967469,49.60157771663538
2024-05-15,0.6801909804344177,0.7250149846076965,0.6619189977645874,0.7247700095176697,1874643,-148958238.0143864,0.7188704242222191,0.6770069420337677,0.6351434598453162,0.6858955421726496,0.7024568018688273,-0.01656125969617772,-0.02541620570512306,0.00885494600894534,5.979680808008133,-9621848.0,63.719509876783704,0.6770069420337677,0.7787727797031403,70.72457992999699,56.68154524418137
2024-05-16,0.7248119711875916,0.7249780297279358,0.6828050017356873,0.6899369955062866,1240056,-149778875.62641332,0.7198914402086816,0.677629542350769,0.6353676444928564,0.6865173042239783,0.7015294088049354,-0.015012104580957142,-0.023335385480289877,0.008323280899332736,5.965162358996533,-10861904.0,51.96542843325969,0.677629542350769,0.7727311193943024,35.160972461409926,52.41601789369387
2024-05-17,0.6899369955062866,0.7509769797325134,0.6898189783096313,0.7504760026931763,1506198,-148297353.7332584,0.734519738414664,0.6811349928379059,0.6277502472611478,0.6963571039884702,0.7051550824262867,-0.00879797843781649,-0.0204279040717952,0.011629925633978709,5.784710510719728,-9355706.0,57.99102817982436,0.6811349928379059,0.7680870592594147,88.19326194248666,64.69293811129786
2024-05-18,0.7504760026931763,0.7820349931716919,0.723812997341156,0.7247459888458252,1479289,-149729232.3303048,0.7398088849713321,0.6846896409988403,0.6295703970263485,0.7007246247357555,0.7066062606795858,-0.005881635943830288,-0.017518650446202214,0.011637014502371926,6.352827613237409,-10834995.0,56.09123724117935,0.6846896409988403,0.7636235594749451,56.67669719029001,60.01031053139553
2024-05-19,0.7247520089149475,0.7336469888687134,0.7039219737052917,0.7070770263671875,1067757,-150570323.0299755,0.7415186220855476,0.687224593758583,0.6329305654316184,0.7017019172944373,0.7066411322120008,-0.004939214917563439,-0.01500276334047446,0.01006354842291102,6.540721325256726,-11902752.0,51.8077401948355,0.687224593758583,0.7571189188957215,43.315009036222484,62.728322722999714
2024-05-20,0.7070770263671875,0.7551100254058838,0.6963509917259216,0.7549740076065063,1959905,-148619491.76880118,0.7493182949881889,0.6933310955762864,0.6373438961643838,0.7098976234962942,0.7102213452041863,-0.00032372170789218835,-0.012066955013958006,0.011743233306065817,5.9846071034445405,-9942847.0,59.30564745188108,0.6933310955762864,0.7509885597229004,79.53584133550216,59.84251585400489
2024-05-21,0.7549219727516174,0.7620639801025391,0.6975859999656677,0.7312899827957153,2021774,-148527619.03132603,0.7530637791300879,0.6968734949827194,0.640683210835351,0.7131887556962051,0.7117819850257812,0.0014067706704239402,-0.009372209877081617,0.010778980547505557,6.559506431244248,-11964621.0,54.5815554140354,0.6968734949827194,0.7451748585700989,61.62542049796881,61.49209028989782
2024-05-22,0.7312909960746765,0.7417849898338318,0.6919479966163635,0.7037019729614258,1653346,-149401086.93021035,0.7537502789666947,0.6980522930622101,0.6423543071577255,0.7117292506600852,0.7111834656136067,0.0005457850464785086,-0.007388610892369592,0.0079343959388481,6.939292708213339,-13617967.0,56.00864688969655,0.6980522930622101,0.7401826775074005,40.76271366711779,60.64132516686292
2024-05-23,0.7037019729614258,0.7386350035667419,0.6895760297775269,0.708191990852356,1842715,-149845325.44019634,0.7540220751663089,0.6982186436653137,0.6424152121643185,0.7111850568435114,0.7109618748905511,0.0002231819529603385,-0.005866252323303606,0.006089434276263944,7.1138612605465665,-11775252.0,54.91862230753923,0.6982186436653137,0.735584157705307,43.96452096162386,48.784218375570156
2024-05-24,0.708191990852356,0.759198009967804,0.6654080152511597,0.688601016998291,3344427,-151535688.98549595,0.7540192526333082,0.6982086449861526,0.6423980373389971,0.707710589175016,0.7093055150466799,-0.001594925871663988,-0.005011987032975682,0.003417061161311694,7.500840611959571,-15119679.0,55.42691124203889,0.6982086449861526,0.7303993582725525,28.57713043694739,37.76812168856301
2024-05-25,0.6886029839515686,0.7137849926948547,0.6841999888420105,0.6979740262031555,2030410,-151675482.82438004,0.754107166026098,0.6983057469129562,0.6425043277998145,0.7062126564101143,0.7084661455027151,-0.0022534890926008133,-0.004460287444900709,0.0022067983522998953,7.38873301221183,-13089269.0,53.07675689432626,0.6983057469129562,0.7252716386318206,34.68405817764443,35.741903192071895
2024-05-26,0.6979740262031555,0.7103859782218933,0.68299400806427,0.699163019657135,1697774,-151368922.90354323,0.7544236969959515,0.6987501472234726,0.6430765974509938,0.705128096909656,0.7077770250697092,-0.0026489281600531323,-0.004098015587931193,0.001449087427878061,7.284404348831153,-11391495.0,53.40942699613568,0.6987501472234726,0.7207623791694641,35.607914159505405,32.95636759136574
2024-05-27,0.699163019657135,0.7142000198364258,0.6869959831237793,0.7105410099029541,1695959,-150129185.23240674,0.7552984250766465,0.6993786484003067,0.643458871723967,0.7059608527547788,0.7079817646869866,-0.0020209119322077695,-0.003682594856786509,0.0016616829245787394,6.990559197951257,-9695536.0,55.41470696724594,0.6993786484003067,0.716203339099884,40.88622120756986,37.059397848239904
2024-05-28,0.7105550169944763,0.7245630025863647,0.688971996307373,0.7024580240249634,1998887,-150613248.77958146,0.7543875355318411,0.7014456510543823,0.6485037665769234,0.7054219560271149,0.7075725987120219,-0.002150642684907056,-0.0033762044224106185,0.0012255617375035626,7.016881092567817,-11694423.0,53.30741530387348,0.7014456510543823,0.7120375192165375,33.74989824563225,36.74801120423584
2024-05-29,0.7024580240249634,0.7201030254364014,0.6937190294265747,0.6965190172195435,2373834,-152483238.986279,0.7540034810619874,0.7025628030300141,0.6511221249980407,0.7040522731336424,0.7067538148977642,-0.002701541764121851,-0.003241271890752865,0.0005397301266310143,6.700227568489068,-14068257.0,45.259629837415496,0.7025628030300141,0.709173139333725,26.675647861600844,33.77058910493432
2024-05-30,0.6965199708938599,0.701117992401123,0.676023006439209,0.6805949807167053,3000293,-154390304.6350365,0.7507978867080987,0.7040218532085418,0.657245819708985,0.7004434589156521,0.7048161234769451,-0.004372664561293038,-0.0034675504248608997,-0.0009051141364321384,6.677759953302803,-17068550.0,48.32624757237601,0.7040218532085418,0.7058217990398407,13.021828845528333,24.482458317587145
2024-05-31,0.6805949807167053,0.6889340281486511,0.6721280217170715,0.6746180057525635,2348136,-156042639.2547878,0.7510439858343081,0.7038554042577744,0.6566668226812407,0.6964703122751769,0.7025792258677317,-0.006108913592554832,-0.003995823058399686,-0.002113090534155146,6.267324480479528,-19416686.0,33.1060245590958,0.7038554042577744,0.7025755989551544,7.8969640281534055,15.864813578427528
2024-06-01,0.6746180057525635,0.680342972278595,0.6578260064125061,0.6793379783630371,1704879,-154489947.108877,0.750888523610574,0.7039744526147842,0.6570603816189944,0.6938345685963861,0.7008576519784951,-0.007023083382108997,-0.004601275123141548,-0.0024218082589674483,5.84836140573414,-17711807.0,38.84334674624523,0.7039744526147842,0.701663658618927,20.63736579709682,13.85205289025952
2024-06-02,0.6793400049209595,0.7164499759674072,0.6707659959793091,0.6788290143013,2881934,-156354584.15952826,0.7505545373607703,0.7041995525360107,0.6578445677112512,0.6915260217817575,0.6992259010394437,-0.007699879257686226,-0.0052209959500504844,-0.002478883307635742,6.020671677101235,-20593741.0,42.420382376613915,0.7041995525360107,0.7011649584770203,20.14909454312725,16.227808122792492
2024-06-03,0.6788330078125,0.7044240236282349,0.6705650091171265,0.6713060140609741,3413815,-159618976.3844046,0.7512357226602048,0.7037553042173386,0.6562748857744723,0.6884152513631755,0.6971577612632608,-0.008742509900085293,-0.005925298740057447,-0.002817211160027847,5.823200237061775,-24007556.0,21.34028798578531,0.7037553042173386,0.6980490982532501,12.93195479376917,17.906138377997745
2024-06-04,0.6713060140609741,0.684677004814148,0.6510840058326721,0.6758080124855042,2444156,-158465398.86973965,0.7492719338684681,0.7013072043657302,0.6533424748629924,0.6864756761512261,0.6955762983908343,-0.00910062223960828,-0.006560363439967614,-0.0025402587996406663,5.457973660895524,-21563400.0,28.11982395851598,0.7013072043657302,0.6971487581729889,22.86845892698693,18.649836087961116
2024-06-05,0.6758080124855042,0.6861609816551208,0.6532049775123596,0.6687589883804321,1821617,-158567544.6317925,0.7501652916827916,0.7002483040094376,0.6503313163360837,0.6837500318787962,0.6935898309826564,-0.009839799103860125,-0.007216250572746117,-0.0026235485311140085,5.335201321507455,-23385017.0,33.55576978978095,0.7002483040094376,0.6963899183273315,16.348467224763557,17.382960315173218
2024-06-06,0.6687589883804321,0.7004989981651306,0.6586509943008423,0.6820340156555176,2354239,-158290871.00925982,0.7413359911225448,0.6968262046575546,0.6523164181925645,0.6834860293829073,0.6927338446621276,-0.009247815279220362,-0.007622563514040967,-0.001625251765179395,5.155838022480943,-21030778.0,38.63012643692867,0.6968262046575546,0.6963549983501435,28.627197782383313,22.614707978044603
2024-06-07,0.6820300221443176,0.6834650039672852,0.6278520226478577,0.6280040144920349,1914929,-160195332.89606085,0.7441010385323164,0.6919891059398651,0.6398771733474138,0.6749503347843114,0.687939042427306,-0.012988707642994535,-0.008695792339831681,-0.004292915303162854,5.165196213480507,-22945707.0,29.729509588524593,0.6919891059398651,0.6934979987144471,0.15716089746658346,15.044275301537818
2024-06-08,0.6279489994049072,0.6315709948539734,0.599702000617981,0.599702000617981,956385,-161151717.89305988,0.7524944752335471,0.6866203546524048,0.6207462340712625,0.6633736679894914,0.6814029652562449,-0.018029297266753508,-0.010562493325216048,-0.00746680394153746,5.436163580191258,-23902092.0,20.821843160821203,0.6866203546524048,0.6908085787296295,0.0,9.594786226616632
2024-06-09,0.5997920036315918,0.6249399781227112,0.5876749753952026,0.621649980545044,1027128,-160305953.01807842,0.7436513179077893,0.6799541532993316,0.616256988690874,0.6569546391518841,0.6769768182406004,-0.020022179088716285,-0.012454430477916096,-0.007567748610800189,5.357677053284229,-22874964.0,29.51113884587042,0.6799541532993316,0.6877765381336212,24.819559330470994,8.325573409312526
2024-06-10,0.6216430068016052,0.6227689981460571,0.5746449828147888,0.582194983959198,1367114,-161244103.9633377,0.7451663922677437,0.6724994033575058,0.5998324144472679,0.6454531537376247,0.6699559416271632,-0.024502787889538524,-0.014864101960240583,-0.009638685929297942,5.977427409249377,-24242078.0,20.459307641396876,0.6724994033575058,0.6846944379806519,5.036086489720666,9.951881940063886
2024-06-11,0.5822190046310425,0.585241973400116,0.5490869879722595,0.5572389960289001,1440496,-162035011.26080394,0.7526208228585256,0.6651762545108795,0.5777316861632333,0.6318817448593593,0.6616065382495141,-0.02972479339015477,-0.01783624024622342,-0.011888553143931349,6.252356173860468,-25682574.0,18.984738271329107,0.6651762545108795,0.681142657995224,4.7668091091065685,11.540818309766076
2024-06-12,0.557183027267456,0.5821300148963928,0.5419759750366211,0.5753200054168701,1804518,-160842575.372019,0.7521861804620139,0.6585326552391052,0.5648791300161965,0.6231799387912841,0.6552149432248738,-0.03203500443358975,-0.02067599308369669,-0.011359011349893065,6.2268200296848075,-23878056.0,25.39116208951863,0.6585326552391052,0.6776043379306793,19.111174262786253,9.638023287204495
2024-06-13,0.5753600001335144,0.57704097032547,0.5463089942932129,0.5499809980392456,1226689,-161776123.01038533,0.7558086837094312,0.6516016542911529,0.5473946248728746,0.6119185632909704,0.6474198361740866,-0.03550127288311622,-0.023641049043580595,-0.011860223839535625,6.586915476919433,-25104745.0,24.456125402669826,0.6516016542911529,0.6744232380390167,4.588089317222694,9.488690896371837
2024-06-14,0.5499609708786011,0.5677980184555054,0.5364030003547668,0.5405740141868591,1152375,-162622298.33936474,0.756606759758585,0.6437316536903381,0.5308565476220912,0.6009424788134148,0.6395053308416994,-0.03856285202828458,-0.026625409640521392,-0.011937442387763186,6.894311373458503,-26257120.0,24.132366109614097,0.6437316536903381,0.6714348185062409,2.316625322687636,8.671962967565529
2024-06-15,0.5405679941177368,0.5412920117378235,0.5269439816474915,0.5282430052757263,481981,-163017005.37587932,0.7559926408059225,0.6351856529712677,0.5143786651366129,0.5897579444230011,0.6312636770960718,-0.04150573267307067,-0.029601474247031252,-0.01190425842603942,6.944788660352094,-26739101.0,21.67397707436247,0.6351856529712677,0.6684499788284302,0.6854789117416672,2.5300645172173324
2024-06-16,0.5282809734344482,0.5303189754486084,0.5192170143127441,0.5200049877166748,358758,-163324836.91804373,0.7513954324066957,0.6256588518619537,0.4999222713172117,0.5790267203143356,0.6230222926975979,-0.04399557238326235,-0.03248029387427747,-0.011515278508984879,6.579786143205794,-27097859.0,21.063564107787883,0.6256588518619537,0.6652427387237548,0.4254554978332034,1.1425199107541688
2024-06-17,0.5199429988861084,0.5206230282783508,0.46771499514579773,0.46834999322891235,1233029,-164528268.48017886,0.7525202893482451,0.6139534503221512,0.4753866112960573,0.5619995315319628,0.6115650853295471,-0.049565553797584316,-0.03589734585893884,-0.013668207938645476,7.595998895556432,-28330888.0,18.14557819100561,0.6139534503221512,0.6615366780757904,0.27278424402260265,0.46123955119915777
2024-06-18,0.46831101179122925,0.46831101179122925,0.4106929898262024,0.4204629957675934,2074543,-165899271.27477148,0.7577743109695823,0.6001506492495536,0.442526987529525,0.5402246798759059,0.5974093749916246,-0.057184695115718664,-0.040154815710294806,-0.01702987940542386,8.869916769627133,-30405431.0,14.726776414494395,0.6001506492495536,0.6568183785676956,3.371222699632143,1.356487480495983
2024-06-19,0.42052000761032104,0.4310849905014038,0.3900359869003296,0.3924030065536499,1389303,-167128350.7722071,0.7637711194792361,0.5857410505414009,0.40771098160356567,0.5174828839801743,0.5822237180702932,-0.06474083409011888,-0.045072019386259626,-0.019668814703859255,9.65150330884834,-31794734.0,13.91880550298653,0.5857410505414009,0.6520095592737198,0.7624159937490947,1.46880764580128
2024-06-20,0.3924030065536499,0.4713149964809418,0.39222100377082825,0.46733200550079346,2355693,-165009912.3033144,0.7557407481928059,0.5753767505288124,0.39501275286481896,0.5097673642141157,0.5737132208429229,-0.06394585662880714,-0.04884678683476913,-0.015099069794038009,8.673323559941556,-29439041.0,25.855451498676373,0.5753767505288124,0.6481473594903946,26.342322700990366,10.158653798123867
2024-06-21,0.46738100051879883,0.548816978931427,0.45583200454711914,0.4595249891281128,3489617,-168222342.54232368,0.7448655045097483,0.5643861010670662,0.3839066976243841,0.5020377680470384,0.5652548333084925,-0.0632170652614541,-0.05172084252010613,-0.01149622274134797,9.40158773395149,-32928658.0,28.855278633852222,0.5643861010670662,0.6437353390455246,28.769743478489886,18.624827391076447
2024-06-22,0.4595020115375519,0.5414630174636841,0.4587459862232208,0.5073829889297485,1043487,-168038704.26297206,0.7295670180141315,0.5558137997984887,0.38206058158284584,0.5028601097213015,0.560968030021178,-0.05810792029987655,-0.05299825807606022,-0.0051096622238163275,9.230630249208396,-31885171.0,38.955760906148626,0.5558137997984887,0.6397856992483139,49.9553035982144,35.022456592564886
2024-06-23,0.5072270035743713,0.5320460200309753,0.4689599871635437,0.47085899114608765,803283,-168793626.7120063,0.7145474397351863,0.5457914486527443,0.3770354575703023,0.4979368607097301,0.5542932864008009,-0.0563564256910708,-0.05366989159906234,-0.0026865340920084607,10.338340748832131,-32688454.0,32.568604002374286,0.5457914486527443,0.6354268592596054,34.72777831490977,37.81760846387135
2024-06-24,0.4709010124206543,0.4796540141105652,0.44510000944137573,0.4645409882068634,1639539,-168588271.42672294,0.6959756400566458,0.5352280974388123,0.37448055482097875,0.4927990341708275,0.5476449680160648,-0.05484593384523728,-0.05390510004829733,-0.0009408337969399536,10.270292974467862,-34327993.0,35.270788803262974,0.5352280974388123,0.630797039270401,38.16737519392007,40.950152369014745
2024-06-25,0.4652479887008667,0.5313479900360107,0.4652479887008667,0.5095229744911194,1707398,-168008376.82059953,0.6754492336682133,0.5272662967443467,0.37908335982048,0.495371948066257,0.5448211166438467,-0.049449168577589686,-0.0530139137541558,0.003564745176566117,9.793307214089547,-32620595.0,44.31161166984327,0.5272662967443467,0.6271819984912872,62.20234370380125,45.03249907087703
2024-06-26,0.5095160007476807,0.5532220005989075,0.4935399889945984,0.49962401390075684,1536238,-169231404.5227662,0.6474750352808887,0.5181457966566085,0.3888165580323284,0.4960261120407955,0.5414731831073216,-0.045447071066526123,-0.05150054521662987,0.006053474150103745,10.26652120710136,-34156833.0,40.79648086855696,0.5181457966566085,0.6232150590419769,58.60166126839853,52.99046005537328
2024-06-27,0.4996109902858734,0.5071290135383606,0.4940490126609802,0.5022950172424316,800900,-169022484.2451148,0.6304849456520658,0.5118603467941284,0.393235747936191,0.49699055899489336,0.5385710967469595,-0.041580537752066105,-0.049516543723717124,0.00793600597165102,9.960909078765232,-33355933.0,43.86384974044879,0.5118603467941284,0.6200385999679565,63.15129800038684,61.31843432419554
2024-06-28,0.5022209882736206,0.526449978351593,0.49214598536491394,0.5110560059547424,1501736,-168868561.16870245,0.6186249928791767,0.5074280470609664,0.3962311012427562,0.4991544739117932,0.5365329418734619,-0.037378467961668715,-0.04708892857130745,0.009710460609638732,9.830807839006253,-31854197.0,46.19534796011856,0.5074280470609664,0.6167762005329132,74.16077900143394,65.30457942340644
2024-06-29,0.5110459923744202,0.5164269804954529,0.48717200756073,0.4900150001049042,1192693,-169829442.82079256,0.5983118539719946,0.5008462980389595,0.40338074210592445,0.49774840101842566,0.5330871684091243,-0.03533876739069863,-0.044738896335185685,0.009400128944487052,10.470233669554927,-33046890.0,45.180897769418294,0.5008462980389595,0.6135482209920883,61.266900806817716,66.1929926028795
2024-06-30,0.4900200068950653,0.5133960247039795,0.4852660000324249,0.5101249814033508,633171,-169343525.8531783,0.5870748872649936,0.49724279791116716,0.40741070855734074,0.49965249030841413,0.5313862656679559,-0.03173377535954175,-0.042137872140056896,0.010404096780515147,10.295909373995931,-32413719.0,48.79070242743683,0.49724279791116716,0.6101917809247971,73.59024937716065,69.6726430618041
2024-07-01,0.5101100206375122,0.5181180238723755,0.4937179982662201,0.497065007686615,817949,-169937074.83964804,0.5795212452964951,0.49423409849405286,0.40894695169161066,0.4992544160589065,0.5288439502619307,-0.029589534203024126,-0.03962820455265034,0.010038670349626216,10.15676395376977,-33231668.0,53.88138377108579,0.49423409849405286,0.6065939408540726,65.58712863615406,66.81475960671081
2024-07-02,0.4970270097255707,0.499345988035202,0.4816659986972809,0.48815101385116577,505876,-170071840.4877104,0.5661482495819634,0.4898756489157677,0.4136030482495719,0.4975462003346387,0.5258296586759481,-0.02828345834130941,-0.03735925531038216,0.00907579696907275,9.757271248321413,-33737544.0,60.22681820534305,0.4898756489157677,0.6028704208135605,60.12465447678655,66.43401083003376
2024-07-03,0.48816901445388794,0.48854199051856995,0.43571901321411133,0.4392409920692444,2288483,-172055153.68294755,0.5582820390459581,0.4843386486172676,0.41039525818857714,0.48857616829380884,0.5194156833717478,-0.030839515077938973,-0.03605530726389353,0.005215792185954554,11.035221557126054,-36026027.0,56.65720912294818,0.4843386486172676,0.598051421046257,29.204780837115212,51.63885465001861
2024-07-04,0.4391709864139557,0.4399909973144531,0.4165070056915283,0.4224900007247925,1646357,-172862628.9500195,0.5523289187679319,0.4784344479441643,0.40453997712039663,0.47840906559088325,0.5122360031756771,-0.033826937584793826,-0.035609633328073584,0.001782695743279758,10.532574412038413,-37672384.0,42.36357267518358,0.4784344479441643,0.5920058208703994,4.376253704241608,31.235229672714457
